label,latitude,longitude,altitude,heading_deg,x,y,z,q1,q2,q3,q4,right_is_open,left_is_open,line_is_stop,signal_is_stop,isnot_skipnum,node
178,36.0831492,140.07828519999998,0,95.352898,28119.493103,44623.131406,-222.386960,0.000000000,0.000000000,-0.046695861,0.998909153,0,0,0,0,1,-1
179,36.0831458,140.0783301,0,95.259722,28123.538350,44622.767005,-222.402217,0.000000000,0.000000000,-0.045883618,0.998946792,0,0,0,0,1,-1
180,36.0831424,140.0783758,0,90.884277,28127.655650,44622.402836,-222.417797,0.000000000,0.000000000,-0.007716696,0.999970226,0,0,0,0,1,-1
181,36.0831418,140.0784239,0,87.790508,28131.988116,44622.350035,-222.436512,0.000000000,0.000000000,0.019280260,0.999814119,0,0,0,0,1,-1
182,36.083143199999995,140.0784688,0,86.177573,28136.031653,44622.518235,-222.455509,0.000000000,0.000000000,0.033350783,0.999443708,0,0,0,0,1,-1
183,36.083145699999996,140.0785151,0,90.335985,28140.200893,44622.808891,-222.475921,0.000000000,0.000000000,-0.002932018,0.999995702,0,0,0,0,1,-1
184,36.0831455,140.0785573,0,89.999987,28144.001817,44622.798789,-222.492602,0.000000000,0.000000000,0.000000113,1.000000000,0,0,0,0,1,-1
185,36.0831455,140.0786008,0,94.487382,28147.919758,44622.811253,-222.509960,0.000000000,0.000000000,-0.039149788,0.999233353,0,0,0,0,1,-1
186,36.0831425,140.07864809999998,0,88.722788,28152.181026,44622.491936,-222.526504,0.000000000,0.000000000,0.011145547,0.999937886,0,0,0,0,1,-1
187,36.083143299999996,140.0786925,0,88.777822,28156.179742,44622.593428,-222.544848,0.000000000,0.000000000,0.010665313,0.999943124,0,0,0,0,1,-1
188,36.0831441,140.0787389,0,91.420779,28160.358594,44622.695494,-222.563992,0.000000000,0.000000000,-0.012398318,0.999923138,0,0,0,0,1,-1
189,36.083143199999995,140.0787838,0,101.437644,28164.402951,44622.608505,-222.581219,0.000000000,0.000000000,-0.099646626,0.995022889,0,0,0,0,1,-1
190,36.0831363,140.078826,0,99.591956,28168.206265,44621.855001,-222.592707,0.000000000,0.000000000,-0.083607892,0.996498731,0,0,0,0,1,-1
191,36.0831304,140.07886919999999,0,83.704571,28172.099291,44621.212742,-222.605374,0.000000000,0.000000000,0.054910351,0.998491289,0,0,0,0,1,-1
192,36.083134099999995,140.0789107,0,100.719789,28175.835777,44621.635186,-222.624825,0.000000000,0.000000000,-0.093411424,0.995627594,0,0,0,0,1,-1
193,36.0831272,140.0789558,0,92.623939,28179.900289,44620.882518,-222.637479,0.000000000,0.000000000,-0.022896186,0.999737848,0,0,0,0,1,-1
194,36.0831255,140.0790017,0,102.101507,28184.035000,44620.707060,-222.654496,0.000000000,0.000000000,-0.105409385,0.994428912,0,0,0,0,1,-1
195,36.0831172,140.0790496,0,104.144305,28188.352202,44619.799859,-222.667185,0.000000000,0.000000000,-0.123119159,0.992391895,0,0,0,0,1,-1
196,36.0831083,140.07909329999998,0,86.474338,28192.291335,44618.824880,-222.677733,0.000000000,0.000000000,0.030762351,0.999526727,0,0,0,0,1,-1
197,36.0831107,140.0791415,0,93.634866,28196.631739,44619.105012,-222.698864,0.000000000,0.000000000,-0.031714871,0.999496957,0,0,0,0,1,-1
198,36.0831084,140.0791863,0,91.178967,28200.667590,44618.862671,-222.714986,0.000000000,0.000000000,-0.010288246,0.999947075,0,0,0,0,1,-1
199,36.0831076,140.0792344,0,100.185392,28205.000130,44618.787715,-222.733596,0.000000000,0.000000000,-0.088767322,0.996052389,0,0,0,0,1,-1
200,36.0831014,140.07927709999998,0,101.601138,28208.848233,44618.112042,-222.745853,0.000000000,0.000000000,-0.101066177,0.994879705,0,0,0,0,1,-1
201,36.0830941,140.0793211,0,101.476637,28212.813818,44617.314690,-222.757777,0.000000000,0.000000000,-0.099985205,0.994988924,0,0,0,0,1,-1
202,36.083086699999996,140.07936619999998,0,95.698562,28216.878514,44616.506560,-222.770066,0.000000000,0.000000000,-0.049708840,0.998763751,0,0,0,0,1,-1
203,36.0830832,140.0794096,0,94.736003,28220.788701,44616.130678,-222.784708,0.000000000,0.000000000,-0.041317658,0.999146061,0,0,0,0,1,-1
204,36.0830801,140.0794559,0,97.932718,28224.959942,44615.800013,-222.800824,0.000000000,0.000000000,-0.069170746,0.997604836,0,0,0,0,1,-1
205,36.083075099999995,140.0795003,0,95.724768,28228.960735,44615.257985,-222.814706,0.000000000,0.000000000,-0.049937247,0.998752357,0,0,0,0,1,-1
206,36.0830716,140.0795435,0,112.414056,28232.852910,44614.882050,-222.829276,0.000000000,0.000000000,-0.194354675,0.980931323,0,0,0,0,1,-1
207,36.0830579,140.0795846,0,181.467542,28236.559590,44613.373749,-222.835081,0.000000000,0.000000000,-0.716104266,0.697993324,0,0,0,0,1,-1
208,36.0830232,140.07958349999998,0,189.061105,28236.472924,44609.523217,-222.807676,0.000000000,0.000000000,-0.760752170,0.649042476,0,0,0,0,1,-1
209,36.0829857,140.0795761,0,188.390949,28235.819831,44605.360193,-222.775577,0.000000000,0.000000000,-0.756943443,0.653480393,0,0,0,0,1,-1
210,36.082946799999995,140.079569,0,182.721744,28235.194259,44601.041915,-222.742513,0.000000000,0.000000000,-0.723700743,0.690113929,0,0,0,0,1,-1
211,36.0829111,140.0795669,0,186.246919,28235.017881,44597.080138,-222.713939,0.000000000,0.000000000,-0.744584925,0.667527744,0,0,0,0,1,-1
212,36.082876399999996,140.0795622,0,191.584400,28234.606969,44593.228571,-222.685103,0.000000000,0.000000000,-0.774858440,0.632134794,0,0,0,0,1,-1
213,36.0828421,140.0795535,0,181.319611,28233.835642,44589.420237,-222.654980,0.000000000,0.000000000,-0.715202601,0.698917191,0,0,0,0,1,-1
214,36.0828,140.0795523,0,177.790576,28233.742612,44584.748592,-222.621803,0.000000000,0.000000000,-0.693342568,0.720608135,0,0,0,0,1,-1
215,36.082760199999996,140.0795542,0,177.857269,28233.927971,44580.333040,-222.591656,0.000000000,0.000000000,-0.693761849,0.720204483,0,0,0,0,1,-1
216,36.0827278,140.0795557,0,184.505070,28234.074658,44576.738456,-222.567099,0.000000000,0.000000000,-0.734352542,0.678768255,0,0,0,0,1,-1
217,36.0826919,140.0795522,0,186.606124,28233.772255,44572.754085,-222.537824,0.000000000,0.000000000,-0.746673732,0.665190452,0,0,0,0,1,-1
218,36.0826598,140.07954759999998,0,188.094301,28233.369418,44569.191036,-222.511062,0.000000000,0.000000000,-0.755249216,0.655437733,0,0,0,0,1,-1
219,36.082623999999996,140.0795413,0,187.175539,28232.814788,44565.216956,-222.480749,0.000000000,0.000000000,-0.749969887,0.661471971,0,0,0,0,1,-1
220,36.0825842,140.0795351,0,180.977313,28232.270594,44560.799076,-222.447374,0.000000000,0.000000000,-0.713111668,0.701050461,0,0,0,0,1,-1
221,36.0825463,140.0795343,0,182.109449,28232.212089,44556.593566,-222.417638,0.000000000,0.000000000,-0.720002956,0.693970996,0,0,0,0,1,-1
222,36.082509,140.0795326,0,190.116661,28232.072309,44552.454373,-222.388010,0.000000000,0.000000000,-0.766698442,0.642007398,0,0,0,0,1,-1
223,36.0824705,140.0795241,0,188.564605,28231.320492,44548.180076,-222.354733,0.000000000,0.000000000,-0.757932880,0.652332545,0,0,0,0,1,-1
224,36.0824324,140.07951699999998,0,183.099279,28230.694627,44543.950565,-222.322328,0.000000000,0.000000000,-0.725970470,0.687725873,0,0,0,0,1,-1
225,36.0823921,140.0795143,0,183.894667,28230.465849,44539.478212,-222.289981,0.000000000,0.000000000,-0.730726497,0.682670335,0,0,0,0,1,-1
226,36.082355299999996,140.07951119999998,0,200.758447,28230.199792,44535.394094,-222.260192,0.000000000,0.000000000,-0.822930404,0.568142192,0,0,0,0,1,-1
227,36.082318199999996,140.0794938,0,200.559622,28228.645862,44531.272580,-222.224450,0.000000000,0.000000000,-0.821943396,0.569569182,0,0,0,0,1,-1
228,36.0822611,140.0794673,0,176.315454,28226.279455,44524.929307,-222.169558,0.000000000,0.000000000,-0.684009084,0.729473490,0,0,0,0,1,-1
229,36.0821858,140.0794733,0,91.383051,28226.846782,44516.575951,-222.113566,0.000000000,0.000000000,-0.012069104,0.999927166,0,0,0,0,1,-1
230,36.0821854,140.0794938,0,226.433690,28228.693333,44516.537459,-222.121459,0.000000000,0.000000000,-0.928594969,0.371094844,0,0,0,0,1,-1
231,36.0821628,140.0794644,0,186.004908,28226.053391,44514.021377,-222.092170,0.000000000,0.000000000,-0.743173484,0.669098777,0,0,0,0,1,-1
232,36.0821313,140.0794603,0,178.733505,28225.695368,44510.525046,-222.066107,0.000000000,0.000000000,-0.699248630,0.714878559,0,0,0,0,1,-1
233,36.0820984,140.0794612,0,194.403693,28225.788189,44506.874811,-222.040961,0.000000000,0.000000000,-0.790174764,0.612881589,0,0,0,0,1,-1
234,36.0820641,140.0794503,0,189.287738,28224.818699,44503.065846,-222.010010,0.000000000,0.000000000,-0.762034323,0.647536633,0,0,0,0,1,-1
235,36.0820216,140.0794417,0,165.347007,28224.059296,44498.347692,-221.973625,0.000000000,0.000000000,-0.611161073,0.791506250,0,0,0,0,1,-1
236,36.0819944,140.0794505,0,95.270325,28224.861624,44495.332184,-221.956065,0.000000000,0.000000000,-0.045976049,0.998942542,0,0,0,0,1,-1
237,36.0819915,140.0794894,0,97.130379,28228.366342,44495.021586,-221.969384,0.000000000,0.000000000,-0.062184149,0.998064693,0,0,0,0,1,-1
238,36.0819869,140.0795349,0,101.779793,28232.466122,44494.524259,-221.984028,0.000000000,0.000000000,-0.102617130,0.994720928,0,0,0,0,1,-1
239,36.0819794,140.0795794,0,96.652018,28236.476871,44493.704870,-221.996028,0.000000000,0.000000000,-0.058017211,0.998315583,0,0,0,0,1,-1
240,36.081975299999996,140.0796229,0,107.112883,28240.396335,44493.262450,-222.010265,0.000000000,0.000000000,-0.148783609,0.988869778,0,0,0,0,1,-1
241,36.0819647,140.0796655,0,99.669233,28244.237063,44492.098552,-222.019107,0.000000000,0.000000000,-0.084279881,0.996442122,0,0,0,0,1,-1
242,36.0819586,140.0797098,0,124.505380,28248.229299,44491.434451,-222.032119,0.000000000,0.000000000,-0.296586412,0.955006021,0,0,0,0,1,-1
243,36.0819396,140.079744,0,129.986327,28251.316455,44489.336099,-222.031092,0.000000000,0.000000000,-0.341908017,0.939733424,0,0,0,0,1,-1
244,36.0819173,140.07977689999998,0,139.249210,28254.287702,44486.871215,-222.026989,0.000000000,0.000000000,-0.416671215,0.909057258,0,0,0,0,1,-1
245,36.0818886,140.0798075,0,142.145610,28257.054083,44483.695544,-222.017008,0.000000000,0.000000000,-0.439512878,0.898236288,0,0,0,0,1,-1
246,36.0818599,140.0798351,0,178.194827,28259.550259,44480.519011,-222.005828,0.000000000,0.000000000,-0.695880378,0.718157713,0,0,0,0,1,-1
247,36.081824,140.0798365,0,177.923898,28259.689202,44476.536049,-221.978576,0.000000000,0.000000000,-0.694180493,0.719800975,0,0,0,0,1,-1
248,36.081786099999995,140.07983819999998,0,184.420398,28259.855882,44472.331259,-221.949897,0.000000000,0.000000000,-0.733850798,0.679310685,0,0,0,0,1,-1
249,36.0817516,140.07983489999998,0,177.901770,28259.571000,44468.502285,-221.921851,0.000000000,0.000000000,-0.694041484,0.719935010,0,0,0,0,1,-1
250,36.0817141,140.0798366,0,174.914314,28259.737537,44464.341878,-221.893488,0.000000000,0.000000000,-0.675038719,0.737782304,0,0,0,0,1,-1
251,36.0816805,140.0798403,0,179.735401,28260.082817,44460.614779,-221.868948,0.000000000,0.000000000,-0.705472144,0.708737648,0,0,0,0,1,-1
252,36.0816455,140.0798405,0,171.399866,28260.113356,44456.731333,-221.841925,0.000000000,0.000000000,-0.652097517,0.758135099,0,0,0,0,1,-1
253,36.0816113,140.0798469,0,178.094016,28260.702038,44452.938437,-221.818007,0.000000000,0.000000000,-0.695248315,0.718769630,0,0,0,0,1,-1
254,36.0815773,140.07984829999998,0,180.241172,28260.840302,44449.166294,-221.792243,0.000000000,0.000000000,-0.708593407,0.705617023,0,0,0,0,1,-1
255,36.0815389,140.0798481,0,183.173369,28260.836030,44444.905478,-221.762434,0.000000000,0.000000000,-0.726414973,0.687256348,0,0,0,0,1,-1
256,36.081500999999996,140.0798455,0,183.425936,28260.615413,44440.699451,-221.732053,0.000000000,0.000000000,-0.727927963,0.685653615,0,0,0,0,1,-1
257,36.0814659,140.0798429,0,179.353305,28260.393793,44436.804104,-221.703843,0.000000000,0.000000000,-0.703105000,0.711086042,0,0,0,0,1,-1
258,36.0814301,140.0798434,0,184.751913,28260.451639,44432.831979,-221.676335,0.000000000,0.000000000,-0.735812979,0.677184805,0,0,0,0,1,-1
259,36.0813951,140.0798398,0,185.622483,28260.139913,44428.947440,-221.647806,0.000000000,0.000000000,-0.740936374,0.671575230,0,0,0,0,1,-1
260,36.0813598,140.0798355,0,181.639798,28259.765246,44425.029413,-221.618766,0.000000000,0.000000000,-0.717152692,0.696916076,0,0,0,0,1,-1
261,36.0813231,140.0798342,0,176.966416,28259.661288,44420.956908,-221.589848,0.000000000,0.000000000,-0.688141957,0.725576080,0,0,0,0,1,-1
262,36.0812865,140.0798366,0,187.152150,28259.890553,44416.896564,-221.562492,0.000000000,0.000000000,-0.749834860,0.661625032,0,0,0,0,1,-1
263,36.0812485,140.0798307,0,182.314015,28259.372739,44412.678492,-221.530731,0.000000000,0.000000000,-0.721240668,0.692684559,0,0,0,0,1,-1
264,36.0812125,140.0798289,0,184.191779,28259.223496,44408.683513,-221.502162,0.000000000,0.000000000,-0.732494061,0.680773421,0,0,0,0,1,-1
265,36.0811717,140.0798252,0,182.203937,28258.904837,44404.155394,-221.469121,0.000000000,0.000000000,-0.720574934,0.693377072,0,0,0,0,1,-1
266,36.0811381,140.0798236,0,183.490434,28258.772748,44400.426771,-221.442494,0.000000000,0.000000000,-0.728313769,0.685243792,0,0,0,0,1,-1
267,36.081101,140.0798208,0,184.030879,28258.533828,44396.309452,-221.412681,0.000000000,0.000000000,-0.731537453,0.681801257,0,0,0,0,1,-1
268,36.0810643,140.07981759999998,0,188.937611,28258.258736,44392.236401,-221.383020,0.000000000,0.000000000,-0.760052263,0.649861953,0,0,0,0,1,-1
269,36.081027299999995,140.07981039999999,0,183.109924,28257.623472,44388.128912,-221.351527,0.000000000,0.000000000,-0.726034354,0.687658431,0,0,0,0,1,-1
270,36.0809916,140.07980799999999,0,188.067918,28257.420078,44384.167048,-221.322965,0.000000000,0.000000000,-0.755098291,0.655611600,0,0,0,0,1,-1
271,36.0809534,140.07980129999999,0,179.744874,28256.830276,44379.926555,-221.290751,0.000000000,0.000000000,-0.705530731,0.708679326,0,0,0,0,1,-1
272,36.0809171,140.0798015,0,166.155218,28256.861279,44375.898865,-221.262771,0.000000000,0.000000000,-0.616728296,0.787176097,0,0,0,0,1,-1
273,36.0808807,140.0798126,0,172.864767,28257.874082,44371.863215,-221.239084,0.000000000,0.000000000,-0.661735721,0.749737177,0,0,0,0,1,-1
274,36.0808439,140.0798183,0,177.387779,28258.400649,44367.781628,-221.212927,0.000000000,0.000000000,-0.690805304,0.723040823,0,0,0,0,1,-1
275,36.0808067,140.0798204,0,164.477721,28258.603108,44363.654623,-221.185021,0.000000000,0.000000000,-0.605139217,0.796119669,0,0,0,0,1,-1
276,36.0807712,140.0798326,0,163.380766,28259.714668,44359.719151,-221.162478,0.000000000,0.000000000,-0.597490562,0.801875943,0,0,0,0,1,-1
277,36.080736,140.0798456,0,169.527004,28260.898179,44355.817197,-221.140490,0.000000000,0.000000000,-0.639620165,0.768691124,0,0,0,0,1,-1
278,36.080698399999996,140.0798542,0,158.715306,28261.686239,44351.647679,-221.114887,0.000000000,0.000000000,-0.564357012,0.825530837,0,0,0,0,1,-1
279,36.080664999999996,140.07987029999998,0,156.447434,28263.148326,44347.946340,-221.095537,0.000000000,0.000000000,-0.547909547,0.836537584,0,0,0,0,1,-1
280,36.0806307,140.0798888,0,155.358977,28264.826905,44344.145830,-221.076455,0.000000000,0.000000000,-0.539939031,0.841704130,0,0,0,0,1,-1
281,36.080597399999995,140.0799077,0,146.638282,28266.541155,44340.456392,-221.058309,0.000000000,0.000000000,-0.474382327,0.880318924,0,0,0,0,1,-1
282,36.0805688,140.079931,0,139.994128,28268.650035,44337.289721,-221.045559,0.000000000,0.000000000,-0.422571819,0.906329442,0,0,0,0,1,-1
283,36.0805402,140.0799607,0,104.480280,28271.335368,44334.124891,-221.035376,0.000000000,0.000000000,-0.126028254,0.992026653,0,0,0,0,1,-1
284,36.0805311,140.08000429999998,0,89.231118,28275.265703,44333.127730,-221.045825,0.000000000,0.000000000,0.006709711,0.999977490,0,0,0,0,1,-1
285,36.0805316,140.0800504,0,74.134130,28279.417778,44333.196479,-221.064692,0.000000000,0.000000000,0.138013892,0.990430293,0,0,0,0,1,-1
286,36.080541499999995,140.0800935,0,67.489305,28283.296274,44334.307364,-221.089617,0.000000000,0.000000000,0.195181859,0.980767068,0,0,0,0,1,-1
287,36.0805554,140.08013499999998,0,73.510564,28287.029224,44335.861619,-221.116992,0.000000000,0.000000000,0.143401387,0.989664611,0,0,0,0,1,-1
288,36.0805654,140.0801768,0,76.160907,28290.790591,44336.983229,-221.141479,0.000000000,0.000000000,0.120475512,0.992716299,0,0,0,0,1,-1
289,36.0805742,140.080221,0,67.092125,28294.768555,44337.972384,-221.166003,0.000000000,0.000000000,0.198580067,0.980084668,0,0,0,0,1,-1
290,36.0805881,140.0802617,0,70.221845,28298.429445,44339.526413,-221.193065,0.000000000,0.000000000,0.171741302,0.985142084,0,0,0,0,1,-1
291,36.0806008,140.0803054,0,76.532213,28302.360975,44340.948160,-221.220407,0.000000000,0.000000000,0.117258230,0.993101459,0,0,0,0,1,-1
292,36.0806092,140.0803488,0,66.199665,28306.267024,44341.892706,-221.244309,0.000000000,0.000000000,0.206207046,0.978508382,0,0,0,0,1,-1
293,36.0806241,140.0803906,0,342.479154,28310.026629,44343.558015,-221.272593,0.000000000,0.000000000,-0.806552159,-0.591162934,0,0,0,0,1,-1
294,36.0806305,140.0803881,0,288.424385,28309.799158,44344.267421,-221.276532,0.000000000,0.000000000,-0.987102220,-0.160091246,0,0,0,0,1,-1
295,36.0806312,140.0803855,0,247.637460,28309.564724,44344.344341,-221.276030,0.000000000,0.000000000,-0.981018598,0.193913666,0,0,0,0,1,-1
296,36.080618,140.0803458,0,251.174325,28305.993658,44342.868265,-221.249902,0.000000000,0.000000000,-0.986535543,0.163547006,0,0,0,0,1,-1
297,36.0806064,140.0803037,0,249.281534,28302.205848,44341.569031,-221.224050,0.000000000,0.000000000,-0.983699665,0.179819270,0,0,0,0,1,-1
298,36.0805935,140.0802615,0,249.371019,28298.409496,44340.125525,-221.197156,0.000000000,0.000000000,-0.983839786,0.179051041,0,0,0,0,1,-1
299,36.0805806,140.0802191,0,247.007851,28294.595128,44338.681963,-221.170184,0.000000000,0.000000000,-0.979938362,0.199300796,0,0,0,0,1,-1
300,36.0805663,140.0801774,0,252.047847,28290.844310,44337.083264,-221.142414,0.000000000,0.000000000,-0.987753573,0.156022048,0,0,0,0,1,-1
301,36.0805547,140.08013309999998,0,254.608219,28286.858341,44335.783402,-221.115690,0.000000000,0.000000000,-0.990992807,0.133915107,0,0,0,0,1,-1
302,36.0805454,140.0800913,0,257.180343,28283.096722,44334.739464,-221.091746,0.000000000,0.000000000,-0.993748783,0.111639401,0,0,0,0,1,-1
303,36.0805374,140.0800478,0,254.140131,28279.181517,44333.839282,-221.068128,0.000000000,0.000000000,-0.990437519,0.137962024,0,0,0,0,1,-1
304,36.0805298,140.0800147,0,292.413424,28276.202903,44332.986479,-221.048990,0.000000000,0.000000000,-0.980932395,-0.194349265,0,0,0,0,1,-1
305,36.080537,140.0799931,0,268.491968,28274.254800,44333.779153,-221.045891,0.000000000,0.000000000,-0.999913408,0.013159682,0,0,0,0,1,-1
306,36.0805369,140.0799884,0,308.950131,28273.831505,44333.766705,-221.043930,0.000000000,0.000000000,-0.942786671,-0.333396600,0,0,0,0,1,-1
307,36.080559699999995,140.0799535,0,330.248522,28270.679880,44336.286485,-221.047549,0.000000000,0.000000000,-0.864938986,-0.501877027,0,0,0,0,1,-1
308,36.080590099999995,140.07993199999999,0,332.697299,28268.732481,44339.653397,-221.062409,0.000000000,0.000000000,-0.854017402,-0.520244440,0,0,0,0,1,-1
309,36.0806211,140.0799122,0,336.111175,28266.937990,44343.087374,-221.078417,0.000000000,0.000000000,-0.838141773,-0.545452444,0,0,0,0,1,-1
310,36.080656499999996,140.07989279999998,0,348.891871,28265.177953,44347.009677,-221.097987,0.000000000,0.000000000,-0.772224445,-0.635349830,0,0,0,0,1,-1
311,36.0806919,140.07988419999998,0,340.947165,28264.390677,44350.935089,-221.121886,0.000000000,0.000000000,-0.814383178,-0.580327528,0,0,0,0,1,-1
312,36.080726299999995,140.0798695,0,346.083400,28263.054331,44354.747788,-221.142572,0.000000000,0.000000000,-0.787562465,-0.616234828,0,0,0,0,1,-1
313,36.0807612,140.07985879999998,0,336.870247,28262.078089,44358.617117,-221.165249,0.000000000,0.000000000,-0.834510250,-0.550992416,0,0,0,0,1,-1
314,36.080794499999996,140.0798412,0,346.980584,28260.480935,44362.306929,-221.183927,0.000000000,0.000000000,-0.782713622,-0.622382025,0,0,0,0,1,-1
315,36.0808312,140.0798307,0,351.618516,28259.522065,44366.376038,-221.208080,0.000000000,0.000000000,-0.756889464,-0.653542913,0,0,0,0,1,-1
316,36.0808685,140.07982389999998,0,354.744229,28258.896240,44370.512787,-221.234182,0.000000000,0.000000000,-0.738783432,-0.673942906,0,0,0,0,1,-1
317,36.0809054,140.0798197,0,355.091283,28258.504742,44374.605901,-221.261019,0.000000000,0.000000000,-0.736738932,-0.676177304,0,0,0,0,1,-1
318,36.0809421,140.0798158,0,2.592382,28258.140336,44378.676909,-221.287824,0.000000000,0.000000000,0.690930472,0.722921215,0,0,0,0,1,-1
319,36.0809778,140.0798178,0,8.530517,28258.307702,44382.638658,-221.316223,0.000000000,0.000000000,0.652557981,0.757738795,0,0,0,0,1,-1
320,36.081013899999995,140.0798245,0,357.942859,28258.898254,44386.646141,-221.346816,0.000000000,0.000000000,-0.719686102,-0.694299586,0,0,0,0,1,-1
321,36.0810499,140.07982289999998,0,6.495736,28258.741260,44390.640141,-221.374009,0.000000000,0.000000000,0.665909427,0.746032597,0,0,0,0,1,-1
322,36.0810861,140.079828,0,1.709640,28259.187663,44394.658260,-221.404044,0.000000000,0.000000000,0.696478851,0.717577320,0,0,0,0,1,-1
323,36.0811213,140.0798293,0,6.887295,28259.292158,44398.564329,-221.431785,0.000000000,0.000000000,0.663356353,0.748303648,0,0,0,0,1,-1
324,36.081158099999996,140.0798348,0,358.148425,28259.774374,44402.649137,-221.462449,0.000000000,0.000000000,-0.718439439,-0.695589514,0,0,0,0,1,-1
325,36.0811956,140.0798333,0,10.267474,28259.625850,44406.809602,-221.490852,0.000000000,0.000000000,0.640997797,0.767542718,0,0,0,0,1,-1
326,36.081230399999995,140.07984109999998,0,358.641961,28260.315942,44410.673158,-221.520896,0.000000000,0.000000000,-0.715436941,-0.698677310,0,0,0,0,1,-1
327,36.0812679,140.07984,0,357.116192,28260.203446,44414.833738,-221.549465,0.000000000,0.000000000,-0.724676030,-0.689089727,0,0,0,0,1,-1
328,36.0813048,140.07983769999998,0,8.844201,28259.983081,44418.927398,-221.577091,0.000000000,0.000000000,0.650481298,0.759522272,0,0,0,0,1,-1
329,36.0813396,140.07984439999998,0,11.856846,28260.574094,44422.790637,-221.606701,0.000000000,0.000000000,0.630290753,0.776359174,0,0,0,0,1,-1
330,36.0813754,140.0798537,0,5.144499,28261.398931,44426.765582,-221.638130,0.000000000,0.000000000,0.674659970,0.738128664,0,0,0,0,1,-1
331,36.081413999999995,140.079858,0,359.742033,28261.772416,44431.049768,-221.669724,0.000000000,0.000000000,-0.708696818,-0.705513161,0,0,0,0,1,-1
332,36.081449899999996,140.07985779999998,0,359.032879,28261.741555,44435.033075,-221.697428,0.000000000,0.000000000,-0.713049313,-0.701113884,0,0,0,0,1,-1
333,36.081488199999995,140.079857,0,6.422174,28261.655792,44439.282507,-221.726753,0.000000000,0.000000000,0.666388205,0.745604963,0,0,0,0,1,-1
334,36.081524099999996,140.079862,0,6.899861,28262.093292,44443.267310,-221.756546,0.000000000,0.000000000,0.663274291,0.748376386,0,0,0,0,1,-1
335,36.0815615,140.0798676,0,9.859628,28262.584296,44447.418722,-221.787743,0.000000000,0.000000000,0.643725514,0.765256469,0,0,0,0,1,-1
336,36.0815987,140.07987559999998,0,5.834434,28263.291538,44451.548633,-221.819750,0.000000000,0.000000000,0.670203630,0.742177266,0,0,0,0,1,-1
337,36.081633499999995,140.07988,0,2.288600,28263.675388,44455.411211,-221.848459,0.000000000,0.000000000,0.692844505,0.721087021,0,0,0,0,1,-1
338,36.0816699,140.07988179999998,0,6.827526,28263.824485,44459.450572,-221.877367,0.000000000,0.000000000,0.663746565,0.747957550,0,0,0,0,1,-1
339,36.0817104,140.0798878,0,6.110656,28264.350406,44463.946067,-221.911136,0.000000000,0.000000000,0.668412672,0.743790629,0,0,0,0,1,-1
340,36.0817489,140.0798929,0,4.078843,28264.795979,44468.219388,-221.942999,0.000000000,0.000000000,0.681495002,0.731822767,0,0,0,0,1,-1
341,36.0817863,140.0798962,0,4.770453,28265.079821,44472.370138,-221.973291,0.000000000,0.000000000,0.677065747,0.735922533,0,0,0,0,1,-1
342,36.0818231,140.07989999999998,0,14.027586,28265.408912,44476.454458,-222.003322,0.000000000,0.000000000,0.615471757,0.788158941,0,0,0,0,1,-1
343,36.081860299999995,140.07991149999998,0,30.544717,28266.431392,44480.585376,-222.036750,0.000000000,0.000000000,0.495877669,0.868392387,0,0,0,0,1,-1
344,36.0818918,140.0799345,0,68.137936,28268.491704,44484.087148,-222.070374,0.000000000,0.000000000,0.189627254,0.981856153,0,0,0,0,1,-1
345,36.0819061,140.0799786,0,84.444911,28272.458629,44485.686528,-222.099129,0.000000000,0.000000000,0.048458312,0.998825206,0,0,0,0,1,-1
346,36.0819097,140.08002439999999,0,82.612545,28276.582501,44486.099157,-222.120277,0.000000000,0.000000000,0.064423060,0.997922677,0,0,0,0,1,-1
347,36.0819143,140.0800683,0,85.789562,28280.534883,44486.622198,-222.141441,0.000000000,0.000000000,0.036734736,0.999325052,0,0,0,0,1,-1
348,36.081916899999996,140.08011199999999,0,77.941484,28284.469967,44486.923269,-222.160977,0.000000000,0.000000000,0.105036301,0.994468388,0,0,0,0,1,-1
349,36.0819246,140.08015659999998,0,98.420649,28288.484286,44487.790483,-222.184829,0.000000000,0.000000000,-0.073417909,0.997301264,0,0,0,0,1,-1
350,36.081919299999996,140.0802009,0,93.247158,28292.476240,44487.215168,-222.198489,0.000000000,0.000000000,-0.028333007,0.999598540,0,0,0,0,1,-1
351,36.0819172,140.0802467,0,88.572862,28296.602153,44486.995350,-222.215234,0.000000000,0.000000000,0.012453807,0.999922448,0,0,0,0,1,-1
352,36.081918099999996,140.0802914,0,94.833264,28300.627914,44487.108089,-222.233864,0.000000000,0.000000000,-0.042165680,0.999110632,0,0,0,0,1,-1
353,36.081915099999996,140.0803353,0,100.962313,28304.583018,44486.787866,-222.249154,0.000000000,0.000000000,-0.095518380,0.995427666,0,0,0,0,1,-1
354,36.081908399999996,140.0803781,0,91.544170,28308.440373,44486.056785,-222.261138,0.000000000,0.000000000,-0.013475018,0.999909208,0,0,0,0,1,-1
355,36.0819074,140.080424,0,94.153932,28312.574899,44485.959057,-222.278785,0.000000000,0.000000000,-0.036241957,0.999343044,0,0,0,0,1,-1
356,36.081904699999996,140.08047,0,97.266140,28316.719041,44485.672732,-222.295158,0.000000000,0.000000000,-0.063366550,0.997990321,0,0,0,0,1,-1
