label,latitude,longitude,altitude,heading_deg,x,y,z,q1,q2,q3,q4,right_is_open,left_is_open,line_is_stop,signal_is_stop,isnot_skipnum,node,utm_x,utm_y,,,,,,,,,,,,,,,,
1102,36.0813964,140.0803605,0,0.504677,28307.038683,44429.241610,-221.857598,0.000000000,0.000000000,0.703985738,0.710214109,2,2,0,0,1,-1,358.490437787503,-178.968345348456,,,,,,,,,,,,,,,,
1103,36.0814331,140.0803609,0,0.378512,28307.061556,44433.313855,-221.886161,0.000000000,0.000000000,0.704767255,0.709438592,2,2,0,0,1,-1,358.526423577703,-174.882920036059,,,,,,,,,,,,,,,,
1104,36.0814698,140.0803612,0,357.583887,28307.075422,44437.386072,-221.914686,0.000000000,0.000000000,-0.721857545,-0.692041679,2,2,0,0,1,-1,358.553412920993,-170.797494723661,,,,,,,,,,,,,,,,
1105,36.0814947,140.0803599,0,7.087521,28306.949407,44440.148533,-221.933438,0.000000000,0.000000000,0.662047829,0.749461588,2,2,0,0,1,-1,358.43645910348,-168.025639402946,,,,,,,,,,,,,,,,
1106,36.0814986,140.0803605,0,3.136207,28307.002050,44440.581439,-221.936698,0.000000000,0.000000000,0.687491888,0.726192058,2,2,0,0,1,-1,358.490437787503,-167.591493389316,,,,,,,,,,,,,,,,
1107,36.0815045,140.0803609,0,12.604397,28307.035963,44441.236202,-221.941425,0.000000000,0.000000000,0.625212710,0.780454398,2,2,0,0,1,-1,358.526423577703,-166.934708393079,,,,,,,,,,,,,,,,
1108,36.0815298,140.0803679,0,0.944920,28307.657381,44444.045437,-221.963819,0.000000000,0.000000000,0.701252017,0.712913465,2,2,0,0,1,-1,359.156174899821,-164.118325276318,,,,,,,,,,,,,,,,
1109,36.0815396,140.0803681,0,9.246562,28307.671882,44445.132876,-221.971486,0.000000000,0.000000000,0.647810412,0.761801595,2,2,0,0,1,-1,359.174167793643,-163.02739426645,,,,,,,,,,,,,,,,
1110,36.0815535,140.0803709,0,356.995920,28307.919094,44446.675988,-221.983371,0.000000000,0.000000000,-0.725398879,-0.688328749,2,2,0,0,1,-1,359.42606832249,-161.480053344534,,,,,,,,,,,,,,,,
1111,36.0815689,140.0803699,0,9.865748,28307.823504,44448.384441,-221.994892,0.000000000,0.000000000,0.643684643,0.765290847,2,2,0,0,1,-1,359.336103848267,-159.765733186058,,,,,,,,,,,,,,,,
1112,36.0815847,140.0803733,0,349.551949,28308.124076,44450.138545,-222.008489,0.000000000,0.000000000,-0.768551869,-0.639787483,2,2,0,0,1,-1,359.641983061137,-158.006885231535,,,,,,,,,,,,,,,,
1113,36.0816202,140.0803652,0,352.455007,28307.381789,44454.075193,-222.032725,0.000000000,0.000000000,-0.752098634,-0.659050563,2,2,0,0,1,-1,358.913270817885,-154.05504330886,,,,,,,,,,,,,,,,
